side,agent_name,scope,power,n_samples,mean_sos,win_rate,most_sc_rate,survived_rate,defeated_rate,win_count,most_sc_count,survived_count,defeated_count,c1_total,c2_total,c3_total,c4_total,c1_avg_per_sample,c2_avg_per_sample,c3_avg_per_sample,c4_avg_per_sample,support_success_total,support_total_total,support_success_ratio
mixed,dipnet,per_power,AUSTRIA,5,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,5,1,6,1,0,0.200000,1.200000,0.200000,0.000000,56,92,0.608696
mixed,dipnet,per_power,ENGLAND,5,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,5,1,5,0,0,0.200000,1.000000,0.000000,0.000000,57,122,0.467213
mixed,dipnet,per_power,FRANCE,5,0.018274,0.000000,0.000000,0.200000,0.800000,0,0,1,4,5,8,3,0,1.000000,1.600000,0.600000,0.000000,117,354,0.330508
mixed,dipnet,per_power,GERMANY,5,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,5,5,7,2,1,1.000000,1.400000,0.400000,0.200000,63,115,0.547826
mixed,dipnet,per_power,ITALY,5,0.000408,0.000000,0.000000,0.200000,0.800000,0,0,1,4,7,8,0,0,1.400000,1.600000,0.000000,0.000000,123,195,0.630769
mixed,dipnet,per_power,RUSSIA,5,0.000495,0.000000,0.000000,0.200000,0.800000,0,0,1,4,0,2,1,0,0.000000,0.400000,0.200000,0.000000,62,166,0.373494
mixed,dipnet,per_power,TURKEY,5,0.026923,0.000000,0.000000,0.200000,0.800000,0,0,1,4,1,9,2,0,0.200000,1.800000,0.400000,0.000000,66,122,0.540984
mixed,searchbot,overall,OVERALL,35,0.132780,0.085714,0.057143,0.114286,0.742857,3,2,4,26,40,85,26,6,1.142857,2.428571,0.742857,0.171429,1092,1898,0.575342
mixed,searchbot,per_power,AUSTRIA,5,0.118509,0.000000,0.200000,0.200000,0.600000,0,1,1,3,5,12,6,0,1.000000,2.400000,1.200000,0.000000,113,237,0.476793
mixed,searchbot,per_power,ENGLAND,5,0.200000,0.200000,0.000000,0.000000,0.800000,1,0,0,4,7,9,2,5,1.400000,1.800000,0.400000,1.000000,103,189,0.544974
mixed,searchbot,per_power,FRANCE,5,0.400495,0.400000,0.000000,0.200000,0.400000,2,0,1,2,11,18,5,0,2.200000,3.600000,1.000000,0.000000,206,343,0.600583
mixed,searchbot,per_power,GERMANY,5,0.080000,0.000000,0.000000,0.200000,0.800000,0,0,1,4,9,15,4,0,1.800000,3.000000,0.800000,0.000000,183,336,0.544643
mixed,searchbot,per_power,ITALY,5,0.000508,0.000000,0.000000,0.200000,0.800000,0,0,1,4,3,8,9,0,0.600000,1.600000,1.800000,0.000000,143,223,0.641256
mixed,searchbot,per_power,RUSSIA,5,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,5,1,9,0,0,0.200000,1.800000,0.000000,0.000000,88,174,0.505747
mixed,searchbot,per_power,TURKEY,5,0.129949,0.000000,0.200000,0.000000,0.800000,0,1,0,4,4,14,0,1,0.800000,2.800000,0.000000,0.200000,256,396,0.646465
